frame_number,timestamp,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility
59,1.96654588150289,0.6647988557815552,0.1787440925836563,-0.488286554813385,0.9998937249183655,0.4685955047607422,0.1863730251789093,-0.08913160860538483,0.9993383288383484,0.6637188792228699,0.28550514578819275,-0.7729753851890564,0.9865621328353882,0.44755804538726807,0.29124271869659424,-0.30739420652389526,0.8479783535003662,0.5848843455314636,0.1981741338968277,-1.0744166374206543,0.986382246017456,0.4581461548805237,0.20382221043109894,-0.8894743919372559,0.9598314166069031,0.6167758107185364,0.39888620376586914,-0.11735907942056656,0.9996803402900696,0.5033304691314697,0.39194098114967346,0.11738041788339615,0.9993532299995422,0.6742104887962341,0.5183120369911194,0.0770564153790474,0.9979596734046936,0.40196698904037476,0.47597116231918335,-0.014043308794498444,0.9903079271316528,0.7531852722167969,0.626341700553894,0.44763487577438354,0.9975771307945251,0.49979591369628906,0.5417322516441345,0.7043069005012512,0.9730888605117798
60,1.9998771676300577,0.6568763256072998,0.17914234101772308,-0.5040692687034607,0.9998994469642639,0.46865183115005493,0.1872452348470688,-0.0565461628139019,0.9993785619735718,0.6552057862281799,0.2859857976436615,-0.7849512696266174,0.9869086146354675,0.4450668394565582,0.2913139760494232,-0.2602425813674927,0.8299006819725037,0.5771037340164185,0.1981189250946045,-1.0615525245666504,0.9869613647460938,0.44852718710899353,0.20467372238636017,-0.8532960414886475,0.9568606019020081,0.6091206669807434,0.3995051085948944,-0.13632860779762268,0.999679684638977,0.5008860230445862,0.3921642005443573,0.1364491581916809,0.9993757605552673,0.6635885238647461,0.5186641216278076,0.04523182287812233,0.9980170130729675,0.3953598141670227,0.4735167622566223,0.3083575665950775,0.9909734129905701,0.7522368431091309,0.6263461709022522,0.3727828860282898,0.9976829290390015,0.48146024346351624,0.5429282188415527,0.9052239060401917,0.9749297499656677
61,2.0332084537572253,0.650034487247467,0.18092823028564453,-0.5045048594474792,0.9999054074287415,0.46450918912887573,0.1876983642578125,-0.02658778242766857,0.9994239211082458,0.6415544152259827,0.287070631980896,-0.7821546792984009,0.9872745871543884,0.431385338306427,0.291307270526886,-0.2580971121788025,0.809526264667511,0.5628982186317444,0.19813421368598938,-1.0315972566604614,0.9874695539474487,0.43751031160354614,0.2028270661830902,-0.9036592841148376,0.9543384313583374,0.5984021425247192,0.40007472038269043,-0.14982235431671143,0.9996837377548218,0.4905301332473755,0.39188188314437866,0.14996260404586792,0.9994136095046997,0.6485176682472229,0.5184186697006226,0.047270577400922775,0.9980800747871399,0.38176730275154114,0.4702044427394867,0.23727048933506012,0.991584837436676,0.7505751848220825,0.6263589262962341,0.3776739239692688,0.997799277305603,0.4433088004589081,0.5492907762527466,0.7423772811889648,0.9769147634506226
62,2.066539739884393,0.6328732967376709,0.18196798861026764,-0.47533899545669556,0.9999105334281921,0.4491904079914093,0.18895234167575836,-0.014331193640828133,0.9994562864303589,0.6250790357589722,0.28917449712753296,-0.757358968257904,0.9875121116638184,0.4213397204875946,0.291435182094574,-0.2519986033439636,0.7927436232566833,0.5428566336631775,0.20197656750679016,-1.0069628953933716,0.9876458644866943,0.41858726739883423,0.20327357947826385,-0.8952445983886719,0.9515998959541321,0.5860174894332886,0.39931949973106384,-0.15793810784816742,0.99969482421875,0.47912800312042236,0.39124488830566406,0.1579829901456833,0.9994356632232666,0.6399093270301819,0.5178699493408203,-0.024445924907922745,0.9981855750083923,0.37268126010894775,0.46864405274391174,0.3832986056804657,0.9918223023414612,0.7497586011886597,0.6257359385490417,0.2318648248910904,0.9979352951049805,0.40206286311149597,0.5526886582374573,0.9177325963973999,0.9785125851631165
63,2.0998710260115607,0.616194486618042,0.18401280045509338,-0.4640694856643677,0.9999163746833801,0.4350152313709259,0.19185402989387512,-0.03214040771126747,0.9994845986366272,0.6115972399711609,0.289266973733902,-0.750275194644928,0.9878048896789551,0.4122341573238373,0.2916000187397003,-0.23489615321159363,0.7864651083946228,0.5181135535240173,0.20174653828144073,-1.0135842561721802,0.9877145290374756,0.3993633985519409,0.20280241966247559,-0.8268540501594543,0.9507279992103577,0.5762699842453003,0.3988264203071594,-0.15868207812309265,0.999715268611908,0.4722108244895935,0.3909371495246887,0.15862634778022766,0.9994585514068604,0.6306698322296143,0.5175260305404663,-0.07484228909015656,0.9983223080635071,0.3676467537879944,0.46895307302474976,0.5155366063117981,0.9918096661567688,0.7488692998886108,0.6251538991928101,0.1342010498046875,0.9980865716934204,0.3754899203777313,0.5582605004310608,1.038889765739441,0.9798462390899658
64,2.133202312138728,0.5968604683876038,0.18706806004047394,-0.4700634479522705,0.9999216794967651,0.40866819024086,0.1975778490304947,-0.054740600287914276,0.9995071887969971,0.5883289575576782,0.29258114099502563,-0.7523946166038513,0.9880296587944031,0.3967096507549286,0.29440242052078247,-0.2726721465587616,0.7788528203964233,0.49897894263267517,0.20552077889442444,-1.0262638330459595,0.9878284335136414,0.3882143199443817,0.20433545112609863,-0.8642356991767883,0.9497820138931274,0.564751148223877,0.40074291825294495,-0.15807566046714783,0.9997331500053406,0.45806172490119934,0.39266273379325867,0.15801295638084412,0.9994795918464661,0.6214120388031006,0.5169519186019897,-0.06643398851156235,0.9984463453292847,0.3587305247783661,0.46980804204940796,0.5617473125457764,0.9918005466461182,0.7466932535171509,0.6236742734909058,0.2065509557723999,0.9982280731201172,0.3594466745853424,0.5629826784133911,1.128660798072815,0.9810696840286255
65,2.1665335982658958,0.5810523629188538,0.19167189300060272,-0.4706462323665619,0.9999240636825562,0.3944125175476074,0.20511063933372498,-0.04069502651691437,0.9995259642601013,0.5689665675163269,0.29687124490737915,-0.7489482164382935,0.9881252646446228,0.38309597969055176,0.29755523800849915,-0.2734120190143585,0.7655797600746155,0.47926682233810425,0.20813660323619843,-0.9607961773872375,0.9876224398612976,0.37487760186195374,0.20438924431800842,-0.8815476894378662,0.946710467338562,0.5510798096656799,0.4039808213710785,-0.15901534259319305,0.9997366666793823,0.44387516379356384,0.39626479148864746,0.15900710225105286,0.9994931221008301,0.6128495335578918,0.5175596475601196,-0.05475887656211853,0.9985283613204956,0.34458640217781067,0.4702323377132416,0.42382821440696716,0.9919484853744507,0.7436280250549316,0.6231929659843445,0.21350719034671783,0.9983264207839966,0.3547552227973938,0.5656755566596985,1.1087158918380737,0.9822704195976257
66,2.1998648843930635,0.55607008934021,0.19493134319782257,-0.42999812960624695,0.9999276995658875,0.3783207833766937,0.20876018702983856,0.021094927564263344,0.9995458126068115,0.5584598183631897,0.3005675971508026,-0.6922833919525146,0.9884636998176575,0.370956152677536,0.30497056245803833,-0.18308228254318237,0.7410052418708801,0.4619644284248352,0.2173105925321579,-0.9063509702682495,0.9875272512435913,0.3599049150943756,0.21318869292736053,-0.7832849025726318,0.9400609135627747,0.537577748298645,0.40499147772789,-0.16088472306728363,0.9997358918190002,0.4295370280742645,0.39825451374053955,0.1609220951795578,0.9994997382164001,0.5931304097175598,0.5184171199798584,-0.09625138342380524,0.9986196160316467,0.3303010165691376,0.4706571698188782,0.27227407693862915,0.9921343922615051,0.740222156047821,0.6216882467269897,0.12366540729999542,0.9984138011932373,0.35218513011932373,0.5653723478317261,0.72053462266922,0.9833822846412659
67,2.2331961705202312,0.533758282661438,0.20269174873828888,-0.41221123933792114,0.9999302625656128,0.35965219140052795,0.2183670550584793,0.0035447315312922,0.9995754361152649,0.5390233397483826,0.3044889569282532,-0.6896790862083435,0.9886969327926636,0.353261262178421,0.31173238158226013,-0.20734506845474243,0.7337111830711365,0.44172796607017517,0.22511370480060577,-0.9156067967414856,0.9874135255813599,0.3434595465660095,0.22063469886779785,-0.7776679396629333,0.9385805130004883,0.5270686745643616,0.41077637672424316,-0.15743441879749298,0.9997304081916809,0.420674592256546,0.40535396337509155,0.1574392169713974,0.9995265007019043,0.5770402550697327,0.5216696858406067,-0.07896336168050766,0.9986953139305115,0.3151165544986725,0.472506582736969,0.041163209825754166,0.9926316142082214,0.7368832230567932,0.6204193830490112,0.17594628036022186,0.9984840750694275,0.3567688465118408,0.5666218996047974,0.4256494641304016,0.9846453070640564
68,2.2665274566473985,0.5228739976882935,0.21160109341144562,-0.41204941272735596,0.999930739402771,0.35240626335144043,0.22467739880084991,0.01983189955353737,0.9996045231819153,0.523307740688324,0.3110857605934143,-0.6571401953697205,0.9888545870780945,0.3364335298538208,0.3179779648780823,-0.1770835816860199,0.7220068573951721,0.4237655699253082,0.23527732491493225,-0.789765477180481,0.9871503710746765,0.321208655834198,0.231907457113266,-0.7293160557746887,0.9354085922241211,0.5158830285072327,0.4159620702266693,-0.15601684153079987,0.9997096657752991,0.41378504037857056,0.4089425206184387,0.1561647206544876,0.9995507001876831,0.5611809492111206,0.5248457789421082,-0.06823395192623138,0.9987437725067139,0.3036952018737793,0.47394949197769165,-0.08226648718118668,0.9930622577667236,0.7331655621528625,0.618844747543335,0.18889352679252625,0.9985061883926392,0.35505202412605286,0.5665101408958435,0.23356574773788452,0.9857481718063354
69,2.2998587427745663,0.5054292678833008,0.21549363434314728,-0.40836063027381897,0.9999307990074158,0.3378123342990875,0.23070888221263885,0.04700153321027756,0.9996268153190613,0.5125095248222351,0.31735366582870483,-0.6288185119628906,0.9890273809432983,0.3227725625038147,0.32478293776512146,-0.13864700496196747,0.7092621922492981,0.4085712432861328,0.24875140190124512,-0.7423222661018372,0.9863035678863525,0.3027309775352478,0.24124662578105927,-0.6994876265525818,0.9328913688659668,0.5038174390792847,0.4194866716861725,-0.157694473862648,0.9996984601020813,0.4049230217933655,0.41229382157325745,0.15781350433826447,0.9995555877685547,0.5547183752059937,0.5268044471740723,-0.12559178471565247,0.9988088607788086,0.2945463955402374,0.47513216733932495,0.0905589759349823,0.9932198524475098,0.7312001585960388,0.6179762482643127,0.04582440108060837,0.9985604286193848,0.35130053758621216,0.5667047500610352,0.48573392629623413,0.9865978360176086
70,2.333190028901734,0.4942399263381958,0.22064714133739471,-0.420316606760025,0.9999309778213501,0.32664233446121216,0.23339930176734924,0.0425170473754406,0.9996511936187744,0.5016825199127197,0.3224828541278839,-0.648392379283905,0.989113450050354,0.3119102418422699,0.3292965292930603,-0.1425255537033081,0.7003535628318787,0.3939460217952728,0.2535800337791443,-0.7470239996910095,0.985456109046936,0.28442180156707764,0.2460753470659256,-0.6969633102416992,0.9297254681587219,0.5002622604370117,0.420651376247406,-0.15840855240821838,0.9996911883354187,0.403827965259552,0.4126317501068115,0.1585262566804886,0.9995728731155396,0.5454437136650085,0.5279977917671204,-0.14235396683216095,0.9988721013069153,0.2877659797668457,0.47514447569847107,0.014799504540860653,0.9934567809104919,0.7276095151901245,0.6170331835746765,0.01824483461678028,0.9986170530319214,0.351031631231308,0.566108226776123,0.3737407326698303,0.9874573945999146
71,2.3665213150289017,0.4881892204284668,0.22734463214874268,-0.4476298391819,0.9999327659606934,0.32177987694740295,0.2342853844165802,0.04259785637259483,0.9996742606163025,0.48281025886535645,0.3272811472415924,-0.6287084817886353,0.9893683195114136,0.30709823966026306,0.3294643759727478,-0.13789737224578857,0.6910793781280518,0.37965482473373413,0.25468385219573975,-0.6354488134384155,0.9852146506309509,0.27117112278938293,0.24840784072875977,-0.6856850981712341,0.9241900444030762,0.49756890535354614,0.42147278785705566,-0.1576646864414215,0.9996868371963501,0.4017435312271118,0.41374096274375916,0.15779247879981995,0.9995919466018677,0.5445645451545715,0.528734564781189,-0.13292351365089417,0.9989400506019592,0.2860853970050812,0.47567933797836304,-0.013744800351560116,0.9936825633049011,0.7267525792121887,0.6167439222335815,0.024730335921049118,0.998683750629425,0.3496476709842682,0.5657805800437927,0.3340666592121124,0.9882725477218628
72,2.3998526011560695,0.48171287775039673,0.23230314254760742,-0.46440261602401733,0.9999344348907471,0.3181855380535126,0.23716144263744354,0.05232333764433861,0.9996939897537231,0.4705298840999603,0.33271563053131104,-0.6253194808959961,0.9896581768989563,0.30421531200408936,0.3307984471321106,-0.1369655877351761,0.6848997473716736,0.372665673494339,0.26049453020095825,-0.6023228764533997,0.9852986335754395,0.2607070803642273,0.2509707808494568,-0.7031447291374207,0.9205447435379028,0.49639490246772766,0.42219096422195435,-0.15948231518268585,0.9996851086616516,0.40024808049201965,0.41427040100097656,0.15963056683540344,0.999609649181366,0.544550895690918,0.5288636088371277,-0.14367513358592987,0.9990034699440002,0.28441742062568665,0.4770449697971344,0.013828905299305916,0.9939281344413757,0.7260794639587402,0.6161292791366577,0.004160454962402582,0.9987553954124451,0.3512685000896454,0.5656751990318298,0.3819640576839447,0.9890197515487671
73,2.4331838872832368,0.4720418155193329,0.23352763056755066,-0.46408283710479736,0.9999362826347351,0.3165796399116516,0.24066749215126038,0.05903847515583038,0.9996905326843262,0.4619145691394806,0.3351925313472748,-0.6145084500312805,0.9899612069129944,0.3022027611732483,0.33184245228767395,-0.1370755434036255,0.6691693663597107,0.3657168447971344,0.26306506991386414,-0.5897356867790222,0.9855982661247253,0.25631144642829895,0.25010257959365845,-0.7174142003059387,0.9154191613197327,0.49317753314971924,0.42264223098754883,-0.16497021913528442,0.9996965527534485,0.3971967101097107,0.41538771986961365,0.16507428884506226,0.9996175765991211,0.542672336101532,0.5286861658096313,-0.13933180272579193,0.9990603923797607,0.2816457748413086,0.47838935256004333,0.22874008119106293,0.9937650561332703,0.7245668172836304,0.6159800291061401,0.012826009653508663,0.9988325834274292,0.3487858772277832,0.5656617283821106,0.6746190786361694,0.9893963932991028
74,2.4665151734104045,0.46648114919662476,0.2349289208650589,-0.47286638617515564,0.9999378323554993,0.3175192177295685,0.24303510785102844,0.05967768654227257,0.9996877908706665,0.456726610660553,0.33664417266845703,-0.6253114342689514,0.990276575088501,0.3015153110027313,0.33414793014526367,-0.13698109984397888,0.6553832292556763,0.361421674489975,0.26370853185653687,-0.5992345809936523,0.9859578609466553,0.2523949444293976,0.2518782913684845,-0.7161116600036621,0.9097534418106079,0.49182581901550293,0.42311710119247437,-0.1677064299583435,0.9997047781944275,0.39724764227867126,0.4161430895328522,0.1678345501422882,0.9996262788772583,0.544078528881073,0.528406023979187,-0.14412322640419006,0.9991109371185303,0.2802172005176544,0.4788818359375,0.18924325704574585,0.9937689304351807,0.7236764430999756,0.6159893274307251,0.0022738229017704725,0.9989010095596313,0.3471185564994812,0.5655490159988403,0.6205697059631348,0.9898378252983093
75,2.4998464595375722,0.45986706018447876,0.23595304787158966,-0.47849756479263306,0.999939501285553,0.31264573335647583,0.24316737055778503,0.055624399334192276,0.999690055847168,0.45120587944984436,0.3378308415412903,-0.5827556848526001,0.9904446005821228,0.29936638474464417,0.3353681266307831,-0.1439027190208435,0.6413055062294006,0.35471370816230774,0.26662319898605347,-0.48351261019706726,0.9858368039131165,0.25231605768203735,0.25610631704330444,-0.7170321345329285,0.9013903737068176,0.4899067282676697,0.4233158528804779,-0.16768953204154968,0.9997110962867737,0.39473021030426025,0.4157112240791321,0.16782890260219574,0.9996321797370911,0.5471130013465881,0.5284891128540039,-0.13534267246723175,0.9991612434387207,0.2790144681930542,0.4797818064689636,0.21083910763263702,0.9937992691993713,0.7221653461456299,0.6160582900047302,0.01874702237546444,0.9989667534828186,0.34577298164367676,0.5654910802841187,0.6501407623291016,0.9902957081794739
76,2.53317774566474,0.45762866735458374,0.23641908168792725,-0.48226264119148254,0.9999358057975769,0.30893048644065857,0.24473850429058075,0.03701579198241234,0.9996767640113831,0.4515891969203949,0.3355870544910431,-0.6043861508369446,0.9902390241622925,0.2945178151130676,0.3357031047344208,-0.1816779226064682,0.6314283013343811,0.3503412902355194,0.26361337304115295,-0.5650425553321838,0.985262930393219,0.2526701092720032,0.2567102611064911,-0.7381260991096497,0.8945723176002502,0.4894331991672516,0.42288652062416077,-0.16721384227275848,0.9997161626815796,0.39367642998695374,0.41554850339889526,0.16735970973968506,0.9996357560157776,0.5455489754676819,0.5283389687538147,-0.13036832213401794,0.9991883039474487,0.27930498123168945,0.4807702898979187,0.21567930281162262,0.9936485886573792,0.7217336297035217,0.6160050630569458,0.029817115515470505,0.9990140199661255,0.3466108739376068,0.5656293034553528,0.6533347368240356,0.9904860854148865
77,2.5665090317919073,0.45768675208091736,0.23613838851451874,-0.502386748790741,0.9999313354492188,0.3059566617012024,0.2443069964647293,0.004134026821702719,0.9996824264526367,0.45511212944984436,0.3354593813419342,-0.6354200839996338,0.9900153279304504,0.2936573028564453,0.3359887897968292,-0.21614140272140503,0.6290208101272583,0.34972867369651794,0.2631301283836365,-0.6165370345115662,0.9847038984298706,0.24977055191993713,0.25822287797927856,-0.7811164855957031,0.8931514024734497,0.4890834391117096,0.42251986265182495,-0.16486969590187073,0.9997152090072632,0.3920067548751831,0.415286123752594,0.1649683117866516,0.9996426105499268,0.5471168756484985,0.5282018780708313,-0.11491027474403381,0.9992207288742065,0.27952128648757935,0.4817398488521576,0.1791319102048874,0.9937953352928162,0.7219840884208679,0.6158915758132935,0.04785881191492081,0.9990590810775757,0.34670794010162354,0.5657014846801758,0.6175063848495483,0.9908605813980103
78,2.599840317919075,0.4613040089607239,0.23646946251392365,-0.5126928091049194,0.9999275803565979,0.30661720037460327,0.24390201270580292,0.001451669610105455,0.9996848106384277,0.45165321230888367,0.33680492639541626,-0.6512786746025085,0.989384651184082,0.2936321496963501,0.33568164706230164,-0.22153471410274506,0.6235000491142273,0.3489212989807129,0.2615411877632141,-0.6235291957855225,0.9835973381996155,0.2502557635307312,0.25654906034469604,-0.7773342728614807,0.8855503797531128,0.4904363751411438,0.4224637448787689,-0.16334174573421478,0.9997109770774841,0.39280587434768677,0.41504135727882385,0.16349337995052338,0.9996503591537476,0.548199474811554,0.5281533002853394,-0.10666505247354507,0.9992449879646301,0.28009554743766785,0.4821971356868744,0.10605532675981522,0.9940016269683838,0.7222490310668945,0.615888237953186,0.06435099989175797,0.9990949034690857,0.34627214074134827,0.5659192204475403,0.5223302841186523,0.9912593364715576
79,2.6331716040462427,0.463318407535553,0.23537878692150116,-0.5137808322906494,0.9999248385429382,0.30610477924346924,0.2432466745376587,-0.002027068519964814,0.9996806979179382,0.45721688866615295,0.3362685441970825,-0.6677076816558838,0.9886987209320068,0.2955806851387024,0.33543726801872253,-0.23074722290039062,0.6147502660751343,0.3557438254356384,0.2602953314781189,-0.6620534062385559,0.9827175736427307,0.2550038695335388,0.25510233640670776,-0.7949818968772888,0.8798274993896484,0.49105244874954224,0.42226046323776245,-0.16309285163879395,0.9997116327285767,0.39310896396636963,0.4148334562778473,0.1632542610168457,0.999652624130249,0.5487214922904968,0.5280722975730896,-0.10698659718036652,0.9992700815200806,0.2812727391719818,0.48371997475624084,0.18200047314167023,0.9941592216491699,0.7224289178848267,0.6160169243812561,0.06286733597517014,0.9991371035575867,0.3465358018875122,0.5661269426345825,0.6590155363082886,0.9915581345558167
80,2.6665028901734105,0.4661150276660919,0.23449642956256866,-0.5048920512199402,0.9999202489852905,0.30885612964630127,0.24329924583435059,0.0001107428251998499,0.9996642470359802,0.4580575227737427,0.33373957872390747,-0.6786354780197144,0.9882916212081909,0.297861784696579,0.33487966656684875,-0.2213657647371292,0.606971025466919,0.3569160997867584,0.2599413990974426,-0.728053867816925,0.9821675419807434,0.25847169756889343,0.2547750473022461,-0.7971275448799133,0.8762024641036987,0.4922025501728058,0.42212405800819397,-0.16285072267055511,0.9997143149375916,0.3936964273452759,0.4151069223880768,0.16300001740455627,0.9996485114097595,0.5519609451293945,0.5279875993728638,-0.10361461341381073,0.9992998242378235,0.2822832465171814,0.48554760217666626,0.2890605032444,0.9942715764045715,0.7233937382698059,0.6160374879837036,0.0692032054066658,0.999181866645813,0.3465176522731781,0.5662220120429993,0.7948371767997742,0.9917758107185364
81,2.6998341763005778,0.4699469804763794,0.23258152604103088,-0.4741308391094208,0.9999051690101624,0.3098302483558655,0.2429325133562088,0.0007392835104838014,0.999647855758667,0.4820939898490906,0.33149033784866333,-0.6988706588745117,0.9870850443840027,0.2986205220222473,0.3353980779647827,-0.2391558140516281,0.6068020462989807,0.3826279044151306,0.25958898663520813,-0.8471288681030273,0.9808473587036133,0.26785436272621155,0.2546165883541107,-0.8321473598480225,0.8785299062728882,0.4926723539829254,0.4219982624053955,-0.15827594697475433,0.999713659286499,0.39408794045448303,0.41551321744918823,0.15830875933170319,0.9996447563171387,0.5680460333824158,0.5288368463516235,-0.09609217941761017,0.9993215203285217,0.28303366899490356,0.4889813959598541,0.33104753494262695,0.9945040345191956,0.7266386151313782,0.6170902848243713,0.09265803545713425,0.9992220997810364,0.34623852372169495,0.5665216445922852,0.8726990818977356,0.9920687079429626
82,2.7331654624277455,0.4858640134334564,0.2304261475801468,-0.4112306833267212,0.9998987317085266,0.3109765350818634,0.24285611510276794,-0.00277546769939363,0.9996486902236938,0.5061013698577881,0.32857853174209595,-0.6746468544006348,0.9861562848091125,0.3040463626384735,0.3350811004638672,-0.25144070386886597,0.6212350726127625,0.411072701215744,0.2594292163848877,-0.857952892780304,0.9800733923912048,0.2831340730190277,0.2534647583961487,-0.8395339846611023,0.8856410980224609,0.49931949377059937,0.4214261472225189,-0.14558596909046173,0.9997236132621765,0.39429834485054016,0.4154939651489258,0.14551593363285065,0.9996469020843506,0.5795771479606628,0.5293343663215637,-0.09668610990047455,0.9993425011634827,0.2865321636199951,0.4911952018737793,0.37370362877845764,0.9947250485420227,0.7328330278396606,0.6182423830032349,0.09022216498851776,0.9992561936378479,0.3457896411418915,0.5667188763618469,0.9467735290527344,0.9921817183494568
83,2.7664967485549132,0.4994107186794281,0.22531485557556152,-0.3653939664363861,0.9998980760574341,0.3114751875400543,0.23996558785438538,-0.01309947669506073,0.9996499419212341,0.5215147137641907,0.3248685598373413,-0.6435701251029968,0.9851109981536865,0.3147618770599365,0.33456096053123474,-0.29113084077835083,0.6425948739051819,0.42828479409217834,0.2507399916648865,-0.8741527199745178,0.9785535335540771,0.3120615780353546,0.2470189332962036,-0.8690550327301025,0.8937996625900269,0.5090650320053101,0.4195954203605652,-0.14166893064975739,0.9997441172599792,0.3959847390651703,0.414991557598114,0.14159658551216125,0.999660313129425,0.5896769762039185,0.5293118953704834,-0.1223968118429184,0.9993786811828613,0.29340511560440063,0.49245381355285645,0.48527655005455017,0.9948259592056274,0.7410308122634888,0.6213605403900146,0.03993618115782738,0.9993016123771667,0.34561654925346375,0.567460298538208,1.0970395803451538,0.992180585861206
84,2.799828034682081,0.516211986541748,0.22054021060466766,-0.3002278208732605,0.9998990297317505,0.32748177647590637,0.23562803864479065,0.04245723411440849,0.9996466636657715,0.5450332760810852,0.3208142817020416,-0.6155004501342773,0.9851366281509399,0.33101314306259155,0.3293243944644928,-0.22807808220386505,0.6583501100540161,0.44893679022789,0.2411082684993744,-0.9088641405105591,0.9787054657936096,0.33536526560783386,0.23922514915466309,-0.8165563941001892,0.9007551074028015,0.5212165713310242,0.41906946897506714,-0.14028507471084595,0.9997611045837402,0.40816494822502136,0.4132400155067444,0.14024943113327026,0.9996718168258667,0.601161003112793,0.5292890667915344,-0.13153275847434998,0.9994069933891296,0.3081256151199341,0.49193239212036133,0.3973532021045685,0.9950847029685974,0.7448537349700928,0.6237907409667969,0.03502759709954262,0.9993352293968201,0.34582415223121643,0.5680607557296753,0.9581477046012878,0.9924224615097046
85,2.8331593208092483,0.538541316986084,0.21510696411132812,-0.30440250039100647,0.9999053478240967,0.3495784401893616,0.22921621799468994,0.04083825647830963,0.9996580481529236,0.5609534978866577,0.31315144896507263,-0.6054685115814209,0.9856248497962952,0.34565576910972595,0.32266661524772644,-0.19002236425876617,0.6762522459030151,0.46895158290863037,0.23423993587493896,-0.8970843553543091,0.9793663620948792,0.3599538207054138,0.22973838448524475,-0.7289912700653076,0.9078261852264404,0.5331882238388062,0.4182214140892029,-0.13651610910892487,0.9997807741165161,0.42094579339027405,0.4120667576789856,0.13656720519065857,0.9996858835220337,0.6170990467071533,0.5291634798049927,-0.12473400682210922,0.9994387626647949,0.32538390159606934,0.4916672110557556,0.5524834394454956,0.9951741695404053,0.7514866590499878,0.6281603574752808,0.04172290489077568,0.9993672370910645,0.34587204456329346,0.5698376297950745,1.1443783044815063,0.9925568103790283
86,2.866490606936416,0.5639530420303345,0.2076435387134552,-0.31430432200431824,0.9999123811721802,0.3754631578922272,0.22090966999530792,0.04205998405814171,0.9996737241744995,0.580024003982544,0.30807429552078247,-0.6015040278434753,0.9861511588096619,0.36486226320266724,0.31765997409820557,-0.1490316390991211,0.6908383369445801,0.49080267548561096,0.2272939234972,-0.8762342929840088,0.9803005456924438,0.3788702189922333,0.22374549508094788,-0.6749993562698364,0.9147158265113831,0.5501737594604492,0.418046772480011,-0.1373365819454193,0.9997987151145935,0.43426474928855896,0.41052955389022827,0.1373828947544098,0.9996980428695679,0.6352030634880066,0.5289044380187988,-0.05661943927407265,0.9994729161262512,0.3452892005443573,0.4910476803779602,0.6147692799568176,0.9952663779258728,0.7575474977493286,0.6288880705833435,0.1350933015346527,0.9994046092033386,0.34603041410446167,0.5699474811553955,1.2027373313903809,0.9928148984909058
87,2.8998218930635837,0.585123598575592,0.20224881172180176,-0.33681827783584595,0.9999188780784607,0.3943130373954773,0.21400871872901917,0.05900217220187187,0.9996869564056396,0.5998975038528442,0.30501264333724976,-0.618775486946106,0.9866765737533569,0.3837139904499054,0.31353896856307983,-0.12109731137752533,0.6995579600334167,0.5059779286384583,0.22038276493549347,-0.900508463382721,0.981187641620636,0.39418381452560425,0.21770866215229034,-0.6688522100448608,0.9203745722770691,0.5648320317268372,0.4171854555606842,-0.14155668020248413,0.9998143315315247,0.44854965806007385,0.4077824652194977,0.14159570634365082,0.9997090101242065,0.6471152305603027,0.5274714231491089,-0.03330119326710701,0.9995042085647583,0.3624790608882904,0.4891222417354584,0.6351949572563171,0.9953786134719849,0.7595674395561218,0.6303905248641968,0.17926882207393646,0.9994393587112427,0.34794360399246216,0.5698947310447693,1.218222975730896,0.9931055903434753
88,2.9331531791907515,0.6060248613357544,0.19440220296382904,-0.3200925588607788,0.999923050403595,0.4104662239551544,0.20374079048633575,0.0505809523165226,0.9997014999389648,0.6212678551673889,0.30025285482406616,-0.5931565761566162,0.9870989918708801,0.40140992403030396,0.3084326386451721,-0.14950697124004364,0.7128090858459473,0.5271787047386169,0.216262549161911,-0.8854572772979736,0.9816209077835083,0.41231635212898254,0.21367111802101135,-0.6983308792114258,0.9264199733734131,0.5787908434867859,0.41088682413101196,-0.14186318218708038,0.9998257756233215,0.4629189074039459,0.4004640579223633,0.1419110894203186,0.9997149109840393,0.6609656810760498,0.5256193280220032,-0.05160259082913399,0.9995352029800415,0.3721213936805725,0.48336297273635864,0.563544750213623,0.995503306388855,0.7608755230903625,0.6315476298332214,0.15164440870285034,0.9994722008705139,0.3545357882976532,0.5698575377464294,1.122482180595398,0.9933934211730957
